Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,Dow_sin,Dow_cos,CompetitionOpenMonths,CompetitionDistanceBin,Promo2Active,PromoOpenMonths,Promo_DayOfWeek,Promo_Competition,Promo2_Competition,LogSales,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
304,5,2015-07-31,10539,1183,1,1,1,1950.0,7,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1,0,0.0,5,1950.0,0.0,9.262932822095353,1,0,0,0,1,0,0,1,0,0,0
305,5,2015-07-31,7529,599,1,1,1,2470.0,2,2005,1,31,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,127.73333333333333,2,0,31.366666666666667,5,2470.0,0.0,8.92665032079394,0,0,1,0,0,0,1,1,0,0,0
306,5,2015-07-31,6218,593,1,1,0,5100.0,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,101.43333333333334,3,1,19.2,5,5100.0,5100.0,8.735364401103888,1,0,0,0,1,0,0,1,0,0,0
307,5,2015-07-31,3419,377,1,1,1,18660.0,9,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,157.2,4,0,0.0,5,18660.0,0.0,8.13739583005665,1,0,0,0,1,0,0,1,0,0,0
308,5,2015-07-31,11053,1026,1,1,1,1070.0,12,2006,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,105.46666666666667,1,1,67.9,5,1070.0,1070.0,9.310547632393208,1,0,0,0,1,0,0,1,0,0,0
309,5,2015-07-31,8688,707,1,1,1,8740.0,0,0,1,37,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,80.06666666666666,5,8740.0,0.0,9.069813136839207,0,0,0,1,1,0,0,1,0,0,0
310,5,2015-07-31,12219,926,1,1,1,2290.0,0,0,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,19.2,5,2290.0,0.0,9.410829232725586,1,0,0,0,0,0,1,1,0,0,0
311,5,2015-07-31,8602,826,1,1,1,680.0,7,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,122.73333333333333,1,0,0.0,5,680.0,0.0,9.059866258621348,1,0,0,0,0,0,1,1,0,0,0
312,5,2015-07-31,6678,651,1,1,1,11300.0,3,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,41.56666666666667,4,0,0.0,5,11300.0,0.0,8.806723554725636,0,0,0,1,1,0,0,1,0,0,0
313,5,2015-07-31,10432,926,1,1,1,14160.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,14160.0,0.0,9.25272913846797,0,0,0,1,0,0,1,1,0,0,0
314,5,2015-07-31,6661,700,1,1,1,3560.0,10,2001,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,168.36666666666667,2,0,31.366666666666667,5,3560.0,0.0,8.804175018753625,1,0,0,0,1,0,0,1,0,0,0
315,5,2015-07-31,5959,553,1,1,1,38710.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,4,0,0.0,5,38710.0,0.0,8.692825760059396,1,0,0,0,0,0,1,1,0,0,0
316,5,2015-07-31,11678,927,1,1,1,9000.0,8,2001,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,170.4,3,0,0.0,5,9000.0,0.0,9.365547636278565,0,0,0,1,1,0,0,1,0,0,0
317,5,2015-07-31,7374,683,1,1,0,3140.0,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.333333333333332,2,1,55.733333333333334,5,3140.0,3140.0,8.905851181208021,0,0,0,1,1,0,0,1,0,0,0
318,5,2015-07-31,8026,746,1,1,1,32330.0,3,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,17.233333333333334,4,0,0.0,5,32330.0,0.0,8.990566138131577,0,0,0,1,0,0,1,1,0,0,0
319,5,2015-07-31,11280,1079,1,1,1,570.0,9,2012,1,27,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,1,0,43.56666666666667,5,570.0,0.0,9.33087517360492,1,0,0,0,0,0,1,1,0,0,0
320,5,2015-07-31,19898,2316,1,1,1,210.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,0,0,0.0,5,210.0,0.0,9.898424758193666,1,0,0,0,0,0,1,1,0,0,0
321,5,2015-07-31,7520,688,1,1,1,8140.0,11,2013,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,3,0,19.2,5,8140.0,0.0,8.925454386826402,0,0,1,0,0,0,1,1,0,0,0
322,5,2015-07-31,6826,621,1,1,1,17500.0,4,2001,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,174.46666666666667,4,1,80.06666666666666,5,17500.0,17500.0,8.82864061741828,1,0,0,0,1,0,0,1,0,0,0
323,5,2015-07-31,10371,716,1,1,1,8400.0,4,2012,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,40.53333333333333,3,0,31.366666666666667,5,8400.0,0.0,9.246865146658555,0,0,0,1,0,0,1,1,0,0,0
324,5,2015-07-31,7753,855,1,1,1,13140.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,55.733333333333334,5,13140.0,13140.0,8.955964118230874,1,0,0,0,1,0,0,1,0,0,0
325,5,2015-07-31,8509,742,1,1,1,350.0,3,2011,1,22,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,53.766666666666666,0,0,55.733333333333334,5,350.0,0.0,9.04899722156742,1,0,0,0,0,0,1,1,0,0,0
326,5,2015-07-31,8094,544,1,1,1,10070.0,5,2015,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3.033333333333333,4,0,31.366666666666667,5,10070.0,0.0,8.999001866111735,0,0,0,1,1,0,0,1,0,0,0
327,5,2015-07-31,11035,1150,1,1,1,1390.0,12,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,129.8,1,0,0.0,5,1390.0,0.0,9.308917935337178,0,0,1,0,0,0,1,1,0,0,0
328,5,2015-07-31,5662,577,1,1,1,3130.0,7,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,159.26666666666668,2,0,0.0,5,3130.0,0.0,8.641709066113805,1,0,0,0,1,0,0,1,0,0,0
329,5,2015-07-31,9168,743,1,1,1,1310.0,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,306.3666666666667,1,0,43.56666666666667,5,1310.0,0.0,9.1235835080499,1,0,0,0,1,0,0,1,0,0,0
330,5,2015-07-31,5509,489,1,1,1,370.0,0,0,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,43.56666666666667,5,370.0,0.0,8.61431990214696,1,0,0,0,0,0,1,1,0,0,0
331,5,2015-07-31,7537,814,1,1,1,670.0,0,0,1,14,2015,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,7.033333333333333,5,670.0,670.0,8.92771217382708,1,0,0,0,0,0,1,1,0,0,0
332,5,2015-07-31,4432,520,1,1,1,1840.0,3,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,114.63333333333334,1,0,0.0,5,1840.0,0.0,8.396831834745054,1,0,0,0,1,0,0,1,0,0,0
333,5,2015-07-31,13459,1399,1,1,1,3720.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,2,0,0.0,5,3720.0,0.0,9.50747760319872,1,0,0,0,0,0,1,1,0,0,0
334,5,2015-07-31,6583,599,1,1,1,4040.0,8,2008,1,18,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,85.16666666666667,2,0,31.366666666666667,5,4040.0,0.0,8.792397742356906,0,0,0,1,0,0,1,1,0,0,0
335,5,2015-07-31,17867,2592,1,1,1,90.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,31.366666666666667,5,90.0,90.0,9.79076668247201,0,1,0,0,1,0,0,1,0,0,0
336,5,2015-07-31,16459,2049,1,1,1,190.0,7,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,13.166666666666666,0,0,0.0,5,190.0,0.0,9.70868847423106,1,0,0,0,1,0,0,1,0,0,0
337,5,2015-07-31,7345,493,1,1,1,10600.0,7,2005,1,45,2014,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,122.73333333333333,4,0,19.2,5,10600.0,0.0,8.901911226379612,0,0,0,1,0,0,1,1,0,0,0
338,5,2015-07-31,8566,657,1,1,1,1590.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,80.06666666666666,5,1590.0,1590.0,9.055672891964043,1,0,0,0,0,0,1,1,0,0,0
339,5,2015-07-31,7080,840,1,1,1,2280.0,0,0,1,10,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,31.366666666666667,5,2280.0,0.0,8.865170419651774,1,0,0,0,0,0,1,1,0,0,0
340,5,2015-07-31,8192,802,1,1,1,8080.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,8080.0,0.0,9.011035410141815,1,0,0,0,0,0,1,1,0,0,0
341,5,2015-07-31,6994,851,1,1,1,190.0,9,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.63333333333333,0,0,0.0,5,190.0,0.0,8.852950887099581,1,0,0,0,1,0,0,1,0,0,0
342,5,2015-07-31,14485,987,1,1,0,15770.0,0,0,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,19.2,5,15770.0,15770.0,9.580937944755272,0,0,0,1,0,0,1,1,0,0,0
343,5,2015-07-31,9742,802,1,1,1,18650.0,4,2004,1,14,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,137.93333333333334,4,1,19.2,5,18650.0,18650.0,9.184304357425342,0,0,0,1,1,0,0,1,0,0,0
344,5,2015-07-31,12767,1434,1,1,1,300.0,4,2011,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,52.733333333333334,0,1,55.733333333333334,5,300.0,300.0,9.45469731968959,1,0,0,0,0,0,1,1,0,0,0
345,5,2015-07-31,4989,505,1,1,0,120.0,0,0,1,22,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,43.56666666666667,5,120.0,120.0,8.515191188745565,1,0,0,0,1,0,0,1,0,0,0
346,5,2015-07-31,8934,734,1,1,1,8090.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,8090.0,0.0,9.097731427593528,1,0,0,0,0,0,1,1,0,0,0
347,5,2015-07-31,7512,504,1,1,1,9360.0,7,2013,1,22,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.333333333333332,3,0,43.56666666666667,5,9360.0,0.0,8.92439013236916,0,0,0,1,0,0,1,1,0,0,0
348,5,2015-07-31,10047,831,1,1,0,16490.0,0,0,1,22,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,43.56666666666667,5,16490.0,16490.0,9.21512888870798,1,0,0,0,1,0,0,1,0,0,0
349,5,2015-07-31,9281,873,1,1,1,1490.0,4,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,77.06666666666666,1,0,0.0,5,1490.0,0.0,9.135832319801121,0,0,1,0,0,0,1,1,0,0,0
350,5,2015-07-31,8418,614,1,1,1,8880.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,1,55.733333333333334,5,8880.0,8880.0,9.038246335337664,0,0,0,1,1,0,0,1,0,0,0
351,5,2015-07-31,8603,652,1,1,1,5290.0,11,2012,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,3,0,31.366666666666667,5,5290.0,0.0,9.05998249038762,1,0,0,0,1,0,0,1,0,0,0
352,5,2015-07-31,8204,716,1,1,1,6360.0,0,0,1,40,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,43.56666666666667,5,6360.0,0.0,9.01249900352419,0,0,0,1,0,0,1,1,0,0,0
353,5,2015-07-31,7851,1851,1,1,1,900.0,0,0,1,14,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,31.366666666666667,5,900.0,0.0,8.968523555396352,0,1,0,0,0,1,0,1,0,0,0
354,5,2015-07-31,10053,791,1,1,1,1500.0,10,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,119.66666666666667,1,0,0.0,5,1500.0,0.0,9.215725844252521,0,0,0,1,0,0,1,1,0,0,0
355,5,2015-07-31,12766,1304,1,1,1,9720.0,8,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,24.3,3,0,0.0,5,9720.0,0.0,9.45461899582035,1,0,0,0,0,0,1,1,0,0,0
356,5,2015-07-31,9347,602,1,1,1,8970.0,12,2007,1,22,2012,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,93.3,3,0,43.56666666666667,5,8970.0,0.0,9.142917695658749,0,0,0,1,0,0,1,1,0,0,0
357,5,2015-07-31,10131,1218,1,1,1,2060.0,10,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,83.13333333333334,2,0,0.0,5,2060.0,0.0,9.223454011121566,1,0,0,0,1,0,0,1,0,0,0
358,5,2015-07-31,12667,1215,1,1,1,2890.0,10,2003,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,144.03333333333333,2,0,0.0,5,2890.0,0.0,9.44683440765853,1,0,0,0,1,0,0,1,0,0,0
359,5,2015-07-31,8544,653,1,1,1,4370.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,4370.0,0.0,9.053101595549691,0,0,0,1,0,0,1,1,0,0,0
360,5,2015-07-31,9135,881,1,1,1,2040.0,6,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,99.4,2,0,0.0,5,2040.0,0.0,9.119977931895791,1,0,0,0,1,0,0,1,0,0,0
361,5,2015-07-31,9806,812,1,1,1,4490.0,5,2014,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,15.2,2,0,31.366666666666667,5,4490.0,0.0,9.19085169539232,0,0,1,0,0,0,1,1,0,0,0
362,5,2015-07-31,11686,1257,1,1,1,340.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,340.0,0.0,9.366232391933156,0,0,1,0,0,0,1,1,0,0,0
363,5,2015-07-31,9564,1061,1,1,1,250.0,9,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,71.96666666666667,0,0,0.0,5,250.0,0.0,9.165865881874353,1,0,0,0,1,0,0,1,0,0,0
364,5,2015-07-31,7160,758,1,1,1,13620.0,0,0,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,19.2,5,13620.0,0.0,8.87640491500694,1,0,0,0,0,0,1,1,0,0,0
365,5,2015-07-31,8742,754,1,1,0,2410.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,80.06666666666666,5,2410.0,0.0,9.076008659180891,0,0,1,0,1,0,0,1,0,0,0
366,5,2015-07-31,9155,772,1,1,1,6470.0,12,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,129.8,3,0,0.0,5,6470.0,0.0,9.122164681072457,0,0,0,1,0,0,1,1,0,0,0
367,5,2015-07-31,7514,646,1,1,1,2640.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,2640.0,0.0,8.924656302187074,0,0,0,1,0,0,1,1,0,0,0
368,5,2015-07-31,16556,1025,1,1,1,1450.0,4,2005,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,1,0,80.06666666666666,5,1450.0,0.0,9.71456425210761,0,0,0,1,0,0,1,1,0,0,0
369,5,2015-07-31,8495,646,1,1,1,5870.0,4,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.2,3,0,0.0,5,5870.0,0.0,9.04735074348172,0,0,0,1,0,0,1,1,0,0,0
370,5,2015-07-31,9747,714,1,1,1,8250.0,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,180.53333333333333,3,1,80.06666666666666,5,8250.0,8250.0,9.184817414745098,0,0,0,1,1,0,0,1,0,0,0
371,5,2015-07-31,8360,592,1,1,1,1970.0,7,2009,1,45,2014,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,74.03333333333333,1,0,19.2,5,1970.0,0.0,9.031333316150057,0,0,0,1,0,0,1,1,0,0,0
372,5,2015-07-31,11470,874,1,1,1,4880.0,8,2010,1,18,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,60.833333333333336,2,1,19.2,5,4880.0,4880.0,9.347577390281268,0,0,0,1,0,0,1,1,0,0,0
373,5,2015-07-31,6621,405,1,1,1,11120.0,0,0,1,22,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,43.56666666666667,5,11120.0,11120.0,8.798152718107191,0,0,0,1,0,0,1,1,0,0,0
374,5,2015-07-31,9062,938,1,1,1,1150.0,9,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,96.33333333333333,1,0,0.0,5,1150.0,0.0,9.111955470054781,1,0,0,0,1,0,0,1,0,0,0
375,5,2015-07-31,13241,1038,1,1,1,15710.0,2,2013,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,30.333333333333332,4,1,80.06666666666666,5,15710.0,15710.0,9.491148875484791,1,0,0,0,0,0,1,1,0,0,0
376,5,2015-07-31,11300,1083,1,1,1,160.0,8,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,36.46666666666667,0,0,0.0,5,160.0,0.0,9.332646496360152,1,0,0,0,1,0,0,1,0,0,0
377,5,2015-07-31,14940,1400,1,1,1,100.0,6,2010,1,18,2010,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,62.86666666666667,0,0,67.9,5,100.0,0.0,9.611864390851085,1,0,0,0,0,0,1,1,0,0,0
378,5,2015-07-31,8828,1267,1,1,1,2140.0,8,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,36.46666666666667,2,0,0.0,5,2140.0,0.0,9.085797036901582,1,0,0,0,0,0,1,1,0,0,0
379,5,2015-07-31,5550,574,1,1,1,6630.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,6630.0,0.0,8.621733370690162,0,0,0,1,1,0,0,1,0,0,0
380,5,2015-07-31,17133,1498,1,1,1,2240.0,5,2013,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,27.366666666666667,2,0,19.2,5,2240.0,0.0,9.748820072523989,1,0,0,0,1,0,0,1,0,0,0
381,5,2015-07-31,10760,977,1,1,1,1800.0,11,2006,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,106.46666666666667,1,0,31.366666666666667,5,1800.0,0.0,9.283683766200392,1,0,0,0,1,0,0,1,0,0,0
382,5,2015-07-31,10802,818,1,1,1,26130.0,11,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,155.16666666666666,4,0,0.0,5,26130.0,0.0,9.287579152316985,0,0,1,0,0,0,1,1,0,0,0
383,5,2015-07-31,22129,2297,1,1,1,350.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,350.0,0.0,10.004689433045096,1,0,0,0,0,0,1,1,0,0,0
384,5,2015-07-31,12065,1197,1,1,1,130.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,55.733333333333334,5,130.0,130.0,9.398146859000708,1,0,0,0,0,0,1,1,0,0,0
385,5,2015-07-31,8807,740,1,1,0,4580.0,9,2007,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,96.33333333333333,2,0,0.0,5,4580.0,0.0,9.083415678402515,0,0,0,1,1,0,0,1,0,0,0
386,5,2015-07-31,10007,713,1,1,1,1460.0,4,2014,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.2,1,1,31.366666666666667,5,1460.0,1460.0,9.211140052146748,0,0,0,1,0,0,1,1,0,0,0
387,5,2015-07-31,14533,1402,1,1,1,210.0,0,0,1,36,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,31.366666666666667,5,210.0,0.0,9.584246011176582,0,0,1,0,1,0,0,1,0,0,0
